a,b,S_star,transcendental
-43.718592964824126,88.94472361809045,-53.91084232440048,1
-43.718592964824126,89.94974874371857,99.63166034939326,1
-43.718592964824126,90.95477386934672,64.68019735183364,1
-43.718592964824126,91.95979899497485,-44.87681511639856,1
-43.718592964824126,92.964824120603,-35.083700844900875,1
-43.718592964824126,93.96984924623115,69.6183517730324,1
-43.718592964824126,94.97487437185927,20.05556412651565,1
-43.718592964824126,95.97989949748742,29.391840821963193,1
-43.718592964824126,96.98492462311555,40.01734003505416,1
-43.718592964824126,97.9899497487437,87.4655534004932,1
-43.718592964824126,98.99497487437185,-105.56469173864015,1
-43.718592964824126,100.0,-51.47498283013023,1
-42.71356783919599,-100.0,56.261981019854176,1
-42.71356783919599,-98.99497487437186,80.53296301261717,1
-42.71356783919599,-97.98994974874373,-101.43478335456318,1
-42.71356783919599,-96.98492462311557,-95.47675214844816,1
-42.71356783919599,-95.97989949748744,76.51524090197564,1
-42.71356783919599,-94.9748743718593,-67.60756656217791,1
-42.71356783919599,-93.96984924623115,103.21615012944923,1
-42.71356783919599,-92.96482412060301,-101.96751573251792,1
-42.71356783919599,-91.95979899497488,21.510621336860105,1
-42.71356783919599,-90.95477386934674,-95.30067621023395,1
-42.71356783919599,-89.9497487437186,93.22186012511185,1
-42.71356783919599,-88.94472361809045,-93.25467543938137,1
-42.71356783919599,-87.93969849246231,-71.48042926451743,1
-42.71356783919599,-86.93467336683418,69.9586509288064,1
-42.71356783919599,-85.92964824120602,84.98388916273066,1
-42.71356783919599,-84.92462311557789,-14.366036726674196,1
-42.71356783919599,-83.91959798994975,-55.76271454918729,1
-42.71356783919599,-82.91457286432161,58.33120304576515,1
-42.71356783919599,-81.90954773869348,88.06289316995388,1
-42.71356783919599,-80.90452261306532,83.37464506104811,1
-42.71356783919599,-79.89949748743719,1.5835475959320107,1
-42.71356783919599,-78.89447236180905,-81.59223571936218,1
-42.71356783919599,-77.8894472361809,-70.8448600736426,1
-42.71356783919599,-76.88442211055276,77.51646551591624,1
-42.71356783919599,-75.87939698492463,-80.02726526679439,1
-42.71356783919599,-74.87437185929649,8.457567341862614,1
-42.71356783919599,-73.86934673366835,85.30119613605692,1
-42.71356783919599,-72.8643216080402,84.39822034780721,1
-42.71356783919599,-71.85929648241206,82.5972795580769,1
-42.71356783919599,-70.85427135678393,-68.43142331116722,1
-42.71356783919599,-69.84924623115577,-78.02510117702496,1
-42.71356783919599,-68.84422110552764,-73.09723926889971,1
-42.71356783919599,-67.8391959798995,-33.1401913998688,1
-42.71356783919599,-66.83417085427136,64.69270314465389,1
-42.71356783919599,-65.82914572864323,1.206495266127753,1
-42.71356783919599,-64.82412060301507,-35.95337080860584,1
-42.71356783919599,-63.81909547738694,-17.206470902339582,1
-42.71356783919599,-62.8140703517588,-54.740774822036315,1
-42.71356783919599,-61.80904522613066,-36.64797251306953,1
-42.71356783919599,-60.80402010050251,-7.56188308564348,1
-42.71356783919599,-59.798994974874375,-72.33389185987959,1
-42.71356783919599,-58.79396984924624,-66.39570792392263,1
-42.71356783919599,-57.788944723618094,71.8521872563882,1
-42.71356783919599,-56.78391959798995,-29.650661559325364,1
-42.71356783919599,-55.77889447236181,-64.30433938811125,1
-42.71356783919599,-54.773869346733676,-62.78232697921457,1
-42.71356783919599,-53.76884422110553,-68.60215809894632,1
-42.71356783919599,-52.76381909547739,67.13112924736495,1
-42.71356783919599,-51.75879396984925,3.6751436947017417,1
-42.71356783919599,-50.75376884422111,54.003593178731506,1
-42.71356783919599,-49.74874371859297,-7.818822539903135,1
-42.71356783919599,-48.743718592964825,36.207239689458646,1
-42.71356783919599,-47.73869346733669,-63.930428313128616,1
-42.71356783919599,-46.73366834170855,55.923334809603475,1
-42.71356783919599,-45.72864321608041,-55.13843183370504,1
-42.71356783919599,-44.72361809045226,60.56020325482734,1
-42.71356783919599,-43.718592964824126,48.92930584219282,1
-42.71356783919599,-42.71356783919599,-43.097334288127115,1
-42.71356783919599,-41.708542713567844,50.74744565019584,1
-42.71356783919599,-40.7035175879397,-13.49661215578507,1
-42.71356783919599,-39.69849246231156,-3.8088572554286593,1
-42.71356783919599,-38.693467336683426,25.441156425531894,1
-42.71356783919599,-37.68844221105528,-53.32353333120972,1
-42.71356783919599,-36.68341708542714,-25.19326353504393,1
-42.71356783919599,-35.678391959799,-55.47725603269653,1
-42.71356783919599,-34.673366834170864,-9.34865056613927,1
-42.71356783919599,-33.66834170854273,-43.920807476699665,1
-42.71356783919599,-32.663316582914575,40.63675850777255,1
-42.71356783919599,-31.65829145728644,-33.19593425887044,1
-42.71356783919599,-30.6532663316583,36.78178062041216,1
-42.71356783919599,-29.64824120603015,0.31037921319328987,1
-42.71356783919599,-28.643216080402013,25.7087898353683,1
-42.71356783919599,-27.638190954773876,-50.850743004578646,1
-42.71356783919599,-26.63316582914574,26.15288860928583,1
-42.71356783919599,-25.6281407035176,-26.616922183982506,1
-42.71356783919599,-24.62311557788945,-49.155184011553,1
-42.71356783919599,-23.618090452261313,-41.28249313640602,1
-42.71356783919599,-22.613065326633176,-9.947331588991801,1
-42.71356783919599,-21.608040201005025,5.024747327366054,1
-42.71356783919599,-20.603015075376888,38.66354605353943,1
-42.71356783919599,-19.59798994974875,-46.80340771431048,1
-42.71356783919599,-18.592964824120614,37.21135214655386,1
-42.71356783919599,-17.587939698492477,-35.9039680208546,1
-42.71356783919599,-16.582914572864325,-25.713402330745758,1
-42.71356783919599,-15.577889447236188,-32.009880186198785,1
-42.71356783919599,-14.572864321608051,21.217200637697182,1
-42.71356783919599,-13.5678391959799,5.284510593882379,1
-42.71356783919599,-12.562814070351763,-42.57135588950956,1
-42.71356783919599,-11.557788944723626,-19.229170777174385,1
-42.71356783919599,-10.552763819095489,-5.178864230175637,1
-42.71356783919599,-9.547738693467352,42.758808123252294,1
-42.71356783919599,-8.5427135678392,5.219823012659775,1
-42.71356783919599,-7.5376884422110635,-37.1632410276221,1
-42.71356783919599,-6.532663316582926,28.033832114663525,1
-42.71356783919599,-5.527638190954775,5.084882772495611,1
-42.71356783919599,-4.522613065326638,17.578847547829653,1
-42.71356783919599,-3.517587939698501,-36.32784206444752,1
-42.71356783919599,-2.512562814070364,5.737580517983269,1
-42.71356783919599,-1.507537688442227,25.882815732403486,1
-42.71356783919599,-0.5025125628140756,15.583220260808355,1
-42.71356783919599,0.5025125628140614,-23.604936367618926,1
-42.71356783919599,1.5075376884421985,-34.040485284149575,1
-42.71356783919599,2.5125628140703498,-23.589888952468563,1
-42.71356783919599,3.517587939698487,-37.17685251330006,1
-42.71356783919599,4.522613065326624,6.222141335188969,1
-42.71356783919599,5.527638190954761,-31.402355387959712,1
-42.71356783919599,6.532663316582898,-40.275692047549235,1
-42.71356783919599,7.537688442211049,25.960383818395627,1
-42.71356783919599,8.542713567839186,27.78713254019776,1
-42.71356783919599,9.547738693467323,-9.349925781337422,1
-42.71356783919599,10.552763819095475,5.232206588402639,1
-42.71356783919599,11.557788944723612,9.535481258261772,1
-42.71356783919599,12.562814070351749,-43.91745319384529,1
-42.71356783919599,13.567839195979886,30.90685093214222,1
-42.71356783919599,14.572864321608023,18.089695184829637,1
-42.71356783919599,15.577889447236174,-29.77390612777119,1
-42.71356783919599,16.58291457286431,45.77368802640101,1
-42.71356783919599,17.58793969849245,-45.56310567046235,1
-42.71356783919599,18.5929648241206,44.451386760725654,1
-42.71356783919599,19.597989949748737,25.961771520930533,1
-42.71356783919599,20.603015075376874,46.86382618717045,1
-42.71356783919599,21.60804020100501,-22.070315023810952,1
-42.71356783919599,22.613065326633148,-24.548499401996285,1
-42.71356783919599,23.6180904522613,28.949843317072983,1
-42.71356783919599,24.623115577889436,49.12110913146053,1
-42.71356783919599,25.628140703517573,7.69099235601815,1
-42.71356783919599,26.633165829145725,-50.28689050361818,1
-42.71356783919599,27.63819095477386,-25.274299858425845,1
-42.71356783919599,28.643216080402,30.156595412959714,1
-42.71356783919599,29.64824120603015,15.038221953877422,1
-42.71356783919599,30.653266331658273,42.0575062390267,1
-42.71356783919599,31.658291457286424,36.77693090805094,1
-42.71356783919599,32.66331658291455,38.36713812648157,1
-42.71356783919599,33.6683417085427,3.8141820937589515,1
-42.71356783919599,34.67336683417085,-30.13351202736638,1
-42.71356783919599,35.67839195979897,41.17588437929355,1
-42.71356783919599,36.68341708542712,-42.93762796496281,1
-42.71356783919599,37.688442211055275,48.73222691181328,1
-42.71356783919599,38.6934673366834,54.5391319153366,1
-42.71356783919599,39.69849246231155,17.693658027326638,1
-42.71356783919599,40.7035175879397,56.0669662056828,1
-42.71356783919599,41.70854271356782,19.400194795110036,1
-42.71356783919599,42.713567839195974,-42.02500029622804,1
-42.71356783919599,43.7185929648241,59.88911155898699,1
-42.71356783919599,44.72361809045225,-42.0166890021796,1
-42.71356783919599,45.7286432160804,29.726254279147554,1
-42.71356783919599,46.73366834170852,7.3500246353343,1
-42.71356783919599,47.738693467336674,1.0467570510834783,1
-42.71356783919599,48.7437185929648,-56.83803914223225,1
-42.71356783919599,49.74874371859295,57.22496680119909,1
-42.71356783919599,50.7537688442211,44.789211667212676,1
-42.71356783919599,51.75879396984922,-15.530923815185226,1
-42.71356783919599,52.76381909547737,0.6502432960563951,1
-42.71356783919599,53.768844221105525,4.677877395243289,1
-42.71356783919599,54.77386934673365,-45.5403724617927,1
-42.71356783919599,55.7788944723618,69.98728751626669,1
-42.71356783919599,56.78391959798995,63.01107969606963,1
-42.71356783919599,57.78894472361807,-16.968019018523343,1
-42.71356783919599,58.793969849246224,-68.53087111470185,1
-42.71356783919599,59.79899497487435,-69.67031056586298,1
-42.71356783919599,60.8040201005025,-34.047781769887834,1
-42.71356783919599,61.80904522613065,66.35696137103866,1
-42.71356783919599,62.81407035175877,30.344161135249585,1
-42.71356783919599,63.819095477386924,76.58967009137878,1
-42.71356783919599,64.82412060301505,68.40971423489978,1
-42.71356783919599,65.8291457286432,-19.162758116761033,1
-42.71356783919599,66.83417085427135,76.02268229414202,1
-42.71356783919599,67.83919597989947,16.31201470446108,1
-42.71356783919599,68.84422110552762,-60.19055015826825,1
-42.71356783919599,69.84924623115577,9.79210870345294,1
-42.71356783919599,70.8542713567839,-10.919247044452153,1
-42.71356783919599,71.85929648241205,-20.619373042540353,1
-42.71356783919599,72.8643216080402,19.628375378686567,1
-42.71356783919599,73.86934673366832,-85.13007677620482,1
-42.71356783919599,74.87437185929647,-28.442336781081497,1
-42.71356783919599,75.8793969849246,14.556221139782728,1
-42.71356783919599,76.88442211055275,29.514907317351604,1
-42.71356783919599,77.8894472361809,65.99516661159865,1
-42.71356783919599,78.89447236180902,85.73440385274127,1
-42.71356783919599,79.89949748743717,69.87205103464981,1
-42.71356783919599,80.9045226130653,-65.49771808623113,1
-42.71356783919599,81.90954773869345,59.19697062110892,1
-42.71356783919599,82.9145728643216,85.27724428886174,1
-42.71356783919599,83.91959798994972,-90.17544730339824,1
-42.71356783919599,84.92462311557787,81.13909389107742,1
-42.71356783919599,85.92964824120602,64.6877888969021,1
-42.71356783919599,86.93467336683415,-55.95416236946486,1
-42.71356783919599,87.9396984924623,-70.49371787175576,1
-42.71356783919599,88.94472361809045,47.329150390401054,1
-42.71356783919599,89.94974874371857,-98.70162086497797,1
-42.71356783919599,90.95477386934672,99.58074670875678,1
-42.71356783919599,91.95979899497485,100.77802446163146,1
-42.71356783919599,92.964824120603,-89.12041224482326,1
-42.71356783919599,93.96984924623115,-78.47043759186967,1
-42.71356783919599,94.97487437185927,22.46670882833646,1
-42.71356783919599,95.97989949748742,59.42237370581892,1
-42.71356783919599,96.98492462311555,105.88508943459304,1
-42.71356783919599,97.9899497487437,70.90946884563172,1
-42.71356783919599,98.99497487437185,-6.177191357583176,1
-42.71356783919599,100.0,-65.97912334458985,1
-41.708542713567844,-100.0,-34.768183812608726,1
-41.708542713567844,-98.99497487437186,-98.08971950646276,1
-41.708542713567844,-97.98994974874373,-3.462537979777217,1
-41.708542713567844,-96.98492462311557,-105.57267532051418,1
-41.708542713567844,-95.97989949748744,-102.68043752662541,1
-41.708542713567844,-94.9748743718593,5.774402613957086,1
-41.708542713567844,-93.96984924623115,13.264118831408368,1
-41.708542713567844,-92.96482412060301,66.61230895678835,1
-41.708542713567844,-91.95979899497488,-42.32182198794908,1
-41.708542713567844,-90.95477386934674,-94.84134201981136,1
-41.708542713567844,-89.9497487437186,18.25981901367685,1
-41.708542713567844,-88.94472361809045,71.18506791373787,1
-41.708542713567844,-87.93969849246231,55.894052846994185,1
-41.708542713567844,-86.93467336683418,-28.988462566859873,1
-41.708542713567844,-85.92964824120602,95.50375876815691,1
-41.708542713567844,-84.92462311557789,87.91830369323645,1
-41.708542713567844,-83.91959798994975,87.69994530380778,1
-41.708542713567844,-82.91457286432161,79.16077098352616,1
-41.708542713567844,-81.90954773869348,-87.5499942756478,1
-41.708542713567844,-80.90452261306532,2.3338120078032034,1
-41.708542713567844,-79.89949748743719,-63.53625359428589,1
-41.708542713567844,-78.89447236180905,54.19375071539701,1
-41.708542713567844,-77.8894472361809,65.20007467914019,1
-41.708542713567844,-76.88442211055276,-87.46887075795455,1
-41.708542713567844,-75.87939698492463,-0.21388104305606248,1
-41.708542713567844,-74.87437185929649,46.90227161456551,1
-41.708542713567844,-73.86934673366835,-53.09871954582229,1
-41.708542713567844,-72.8643216080402,-3.456605221225395,1
-41.708542713567844,-71.85929648241206,-81.85169823598721,1
-41.708542713567844,-70.85427135678393,65.37989608110051,1
-41.708542713567844,-69.84924623115577,-76.52433957904218,1
-41.708542713567844,-68.84422110552764,-1.8689042994180198,1
-41.708542713567844,-67.8391959798995,-78.87288396224577,1
-41.708542713567844,-66.83417085427136,-2.4435769818077873,1
-41.708542713567844,-65.82914572864323,-37.35812129048499,1
-41.708542713567844,-64.82412060301507,-73.02011611374749,1
-41.708542713567844,-63.81909547738694,-74.9606036817184,1
-41.708542713567844,-62.8140703517588,-29.37191885125825,1
-41.708542713567844,-61.80904522613066,66.4565116784763,1
-41.708542713567844,-60.80402010050251,0.7891957193101149,1
-41.708542713567844,-59.798994974874375,72.84344664352844,1
-41.708542713567844,-58.79396984924624,4.400132335922571,1
-41.708542713567844,-57.788944723618094,-9.139792124735106,1
-41.708542713567844,-56.78391959798995,-59.77665497718744,1
-41.708542713567844,-55.77889447236181,40.00993429552544,1
-41.708542713567844,-54.773869346733676,-27.07427737820978,1
-41.708542713567844,-53.76884422110553,55.4105112115881,1
-41.708542713567844,-52.76381909547739,19.125868670168916,1
-41.708542713567844,-51.75879396984925,-65.88527836118347,1
-41.708542713567844,-50.75376884422111,-60.83602627463796,1
-41.708542713567844,-49.74874371859297,-10.542128854383336,1
-41.708542713567844,-48.743718592964825,36.3244844921459,1
-41.708542713567844,-47.73869346733669,-19.63534913011811,1
-41.708542713567844,-46.73366834170855,-62.63742721927049,1
-41.708542713567844,-45.72864321608041,45.228646279343,1
-41.708542713567844,-44.72361809045226,48.610890643445615,1
-41.708542713567844,-43.718592964824126,-57.45666493363629,1
-41.708542713567844,-42.71356783919599,50.22236999252243,1
-41.708542713567844,-41.708542713567844,-43.50398576562638,1
-41.708542713567844,-40.7035175879397,2.9320907429250376,1
-41.708542713567844,-39.69849246231156,-34.268958098443264,1
-41.708542713567844,-38.693467336683426,-14.355323496643738,1
-41.708542713567844,-37.68844221105528,28.240762339098744,1
-41.708542713567844,-36.68341708542714,-52.47283240811346,1
-41.708542713567844,-35.678391959799,-48.91211389428985,1
-41.708542713567844,-34.673366834170864,34.401633972529886,1
-41.708542713567844,-33.66834170854273,-50.792259636275226,1
-41.708542713567844,-32.663316582914575,51.800333613515086,1
-41.708542713567844,-31.65829145728644,-33.296367739463676,1
-41.708542713567844,-30.6532663316583,39.033390279091186,1
-41.708542713567844,-29.64824120603015,-28.997087112832116,1
-41.708542713567844,-28.643216080402013,14.062798103234565,1
-41.708542713567844,-27.638190954773876,-1.9986551223517033,0
-41.708542713567844,-26.63316582914574,-28.261346341766938,1
-41.708542713567844,-25.6281407035176,47.6406790338723,1
-41.708542713567844,-24.62311557788945,-48.41650490070057,1
-41.708542713567844,-23.618090452261313,-20.252789304259945,1
-41.708542713567844,-22.613065326633176,22.903803866647785,1
-41.708542713567844,-21.608040201005025,8.036705925427595,1
-41.708542713567844,-20.603015075376888,16.89883435565352,1
-41.708542713567844,-19.59798994974875,-1.1979967737641353,1
-41.708542713567844,-18.592964824120614,21.010241424497142,1
-41.708542713567844,-17.587939698492477,-35.07585038310058,1
-41.708542713567844,-16.582914572864325,25.67541847015457,1
-41.708542713567844,-15.577889447236188,29.488717262570244,1
-41.708542713567844,-14.572864321608051,-41.97182855302353,1
-41.708542713567844,-13.5678391959799,36.01103621019808,1
-41.708542713567844,-12.562814070351763,-33.09053925233515,1
-41.708542713567844,-11.557788944723626,-13.375146477739722,1
-41.708542713567844,-10.552763819095489,16.193310886718525,1
-41.708542713567844,-9.547738693467352,34.487854127877895,1
-41.708542713567844,-8.5427135678392,42.57072363292407,1
-41.708542713567844,-7.5376884422110635,-40.535474681966065,1
-41.708542713567844,-6.532663316582926,16.565526803329544,1
-41.708542713567844,-5.527638190954775,-42.05985472871215,1
-41.708542713567844,-4.522613065326638,32.36395031257412,1
-41.708542713567844,-3.517587939698501,-25.464537816105057,1
-41.708542713567844,-2.512562814070364,-32.61286056138135,1
-41.708542713567844,-1.507537688442227,6.71988721612356,1
-41.708542713567844,-0.5025125628140756,-23.37880753566128,1
-41.708542713567844,0.5025125628140614,-35.08807447101622,1
-41.708542713567844,1.5075376884421985,-30.299691696811845,1
-41.708542713567844,2.5125628140703498,-25.786132823191863,1
-41.708542713567844,3.517587939698487,-32.24448589758084,1
-41.708542713567844,4.522613065326624,36.32428883132694,1
-41.708542713567844,5.527638190954761,25.66648595324114,1
-41.708542713567844,6.532663316582898,-22.245808786893733,1
-41.708542713567844,7.537688442211049,-42.127941913040075,1
-41.708542713567844,8.542713567839186,26.562299831508387,1
-41.708542713567844,9.547738693467323,-42.71491749510296,1
-41.708542713567844,10.552763819095475,-17.948488820473322,1
-41.708542713567844,11.557788944723612,-5.814553298517293,1
-41.708542713567844,12.562814070351749,-40.79670239353536,1
-41.708542713567844,13.567839195979886,42.18712795883079,1
-41.708542713567844,14.572864321608023,-34.772395950207915,1
-41.708542713567844,15.577889447236174,8.537305884185296,1
-41.708542713567844,16.58291457286431,-21.322325446644463,1
-41.708542713567844,17.58793969849245,45.23055419041342,1
-41.708542713567844,18.5929648241206,-14.302379558011237,1
-41.708542713567844,19.597989949748737,-6.17568661931897,1
-41.708542713567844,20.603015075376874,11.571825946029662,1
-41.708542713567844,21.60804020100501,29.900774898814788,1
-41.708542713567844,22.613065326633148,-34.54344471898332,1
-41.708542713567844,23.6180904522613,1.0368164113232616,1
-41.708542713567844,24.623115577889436,36.38118375423209,1
-41.708542713567844,25.628140703517573,-48.803804113362304,1
-41.708542713567844,26.633165829145725,42.70978534196091,1
-41.708542713567844,27.63819095477386,-31.0986604949194,1
-41.708542713567844,28.643216080402,44.856538311082005,1
-41.708542713567844,29.64824120603015,-2.374245125215804,1
-41.708542713567844,30.653266331658273,-8.861784942607034,1
-41.708542713567844,31.658291457286424,52.018011195077804,1
-41.708542713567844,32.66331658291455,13.492415162814595,1
-41.708542713567844,33.6683417085427,53.1749642699948,1
-41.708542713567844,34.67336683417085,26.17700658247213,1
-41.708542713567844,35.67839195979897,-3.1181801117023156,1
-41.708542713567844,36.68341708542712,47.57632113856829,1
-41.708542713567844,37.688442211055275,-6.502781522843769,1
-41.708542713567844,38.6934673366834,-29.19142323157227,1
-41.708542713567844,39.69849246231155,38.15022583415125,1
-41.708542713567844,40.7035175879397,32.15862282103049,1
-41.708542713567844,41.70854271356782,33.11240221288459,1
-41.708542713567844,42.713567839195974,-58.65219724308693,1
-41.708542713567844,43.7185929648241,49.95815624253694,1
-41.708542713567844,44.72361809045225,-38.81425539510834,1
-41.708542713567844,45.7286432160804,33.02645295110405,1
-41.708542713567844,46.73366834170852,56.3556876941364,1
-41.708542713567844,47.738693467336674,62.586536815806014,1
-41.708542713567844,48.7437185929648,-54.62735748463492,1
-41.708542713567844,49.74874371859295,-62.92960559258094,1
-41.708542713567844,50.7537688442211,51.04109461523217,1
-41.708542713567844,51.75879396984922,-65.34951046745269,1
-41.708542713567844,52.76381909547737,6.69389140364769,1
-41.708542713567844,53.768844221105525,-12.709034388652725,1
-41.708542713567844,54.77386934673365,-50.19229074161938,1
-41.708542713567844,55.7788944723618,-23.944925462530225,1
-41.708542713567844,56.78391959798995,-56.058145000299454,1
-41.708542713567844,57.78894472361807,38.836466734958236,1
-41.708542713567844,58.793969849246224,-69.58551823360963,1
-41.708542713567844,59.79899497487435,-72.88965071794763,1
-41.708542713567844,60.8040201005025,73.7209056790711,1
-41.708542713567844,61.80904522613065,59.22857608203046,1
-41.708542713567844,62.81407035175877,-61.786760292380194,1
-41.708542713567844,63.819095477386924,59.76829157767759,1
-41.708542713567844,64.82412060301505,-12.517108170930356,1
-41.708542713567844,65.8291457286432,77.92277612075281,1
-41.708542713567844,66.83417085427135,-20.534175851476377,1
-41.708542713567844,67.83919597989947,-79.3420986181105,1
-41.708542713567844,68.84422110552762,-71.72603296866549,1
-41.708542713567844,69.84924623115577,75.09941824142564,1
-41.708542713567844,70.8542713567839,-82.20634408805412,1
-41.708542713567844,71.85929648241205,-83.04177051275585,1
-41.708542713567844,72.8643216080402,-81.01813982132774,1
-41.708542713567844,73.86934673366832,-51.3415478255323,1
-41.708542713567844,74.87437185929647,-54.542443868219294,1
-41.708542713567844,75.8793969849246,50.09544272437287,1
-41.708542713567844,76.88442211055275,58.6152858612568,1
-41.708542713567844,77.8894472361809,-70.37207968311974,1
-41.708542713567844,78.89447236180902,-56.36409421418142,1
-41.708542713567844,79.89949748743717,30.94984533325229,1
-41.708542713567844,80.9045226130653,90.7465944963847,1
-41.708542713567844,81.90954773869345,51.05084290780323,1
-41.708542713567844,82.9145728643216,-8.223156325806109,1
-41.708542713567844,83.91959798994972,-80.54548282639752,1
-41.708542713567844,84.92462311557787,-68.90411855537806,1
-41.708542713567844,85.92964824120602,19.854770996552773,1
-41.708542713567844,86.93467336683415,60.86805777436229,1
-41.708542713567844,87.9396984924623,-96.03914137844167,1
-41.708542713567844,88.94472361809045,-72.85496808624231,1
-41.708542713567844,89.94974874371857,-64.7472820479509,1
-41.708542713567844,90.95477386934672,50.335112779035384,1
-41.708542713567844,91.95979899497485,-64.18640640436189,1
-41.708542713567844,92.964824120603,52.236734420518914,1
-41.708542713567844,93.96984924623115,102.77800808526622,1
-41.708542713567844,94.97487437185927,84.56901299102498,1
-41.708542713567844,95.97989949748742,-86.54914571962868,1
-41.708542713567844,96.98492462311555,85.95200759582333,1
-41.708542713567844,97.9899497487437,104.89895740256327,1
-41.708542713567844,98.99497487437185,31.164662133947466,1
-41.708542713567844,100.0,-29.155652894838767,1
-40.7035175879397,-100.0,97.44872084693615,1
-40.7035175879397,-98.99497487437186,-31.092081458132625,1
-40.7035175879397,-97.98994974874373,105.7833751225339,1
-40.7035175879397,-96.98492462311557,-84.35284018496321,1
-40.7035175879397,-95.97989949748744,91.81986333852689,1
-40.7035175879397,-94.9748743718593,7.0566941010365625,1
-40.7035175879397,-93.96984924623115,76.82505574130366,1
-40.7035175879397,-92.96482412060301,-101.39833458604245,1
-40.7035175879397,-91.95979899497488,-88.03617036925368,1
-40.7035175879397,-90.95477386934674,-5.6628703278828,1
-40.7035175879397,-89.9497487437186,38.19167135247359,1
-40.7035175879397,-88.94472361809045,97.81534616972586,1
-40.7035175879397,-87.93969849246231,19.875948463130747,1
-40.7035175879397,-86.93467336683418,24.133925497994436,1
-40.7035175879397,-85.92964824120602,-72.20669707738902,1
-40.7035175879397,-84.92462311557789,-89.61922213739595,1
-40.7035175879397,-83.91959798994975,-80.36244043659877,1
-40.7035175879397,-82.91457286432161,91.70919331519637,1
-40.7035175879397,-81.90954773869348,-90.85326258979111,1
-40.7035175879397,-80.90452261306532,-81.05327226382445,1
-40.7035175879397,-79.89949748743719,50.61566528371951,1
-40.7035175879397,-78.89447236180905,-78.7155519664492,1
-40.7035175879397,-77.8894472361809,67.55289680532746,1
-40.7035175879397,-76.88442211055276,55.35520753145056,1
-40.7035175879397,-75.87939698492463,-10.317412121948955,1
-40.7035175879397,-74.87437185929649,44.91638991364425,1
-40.7035175879397,-73.86934673366835,-77.7996592113508,1
-40.7035175879397,-72.8643216080402,81.16873364186614,1
-40.7035175879397,-71.85929648241206,81.94962684713263,1
-40.7035175879397,-70.85427135678393,68.13654312686855,1
-40.7035175879397,-69.84924623115577,80.11289352016435,1
-40.7035175879397,-68.84422110552764,-48.136911074809525,1
-40.7035175879397,-67.8391959798995,79.10916648539187,1
-40.7035175879397,-66.83417085427136,53.921123325587594,1
-40.7035175879397,-65.82914572864323,63.41337744963671,1
-40.7035175879397,-64.82412060301507,72.53718380619316,1
-40.7035175879397,-63.81909547738694,3.2526301393017008,1
-40.7035175879397,-62.8140703517588,-74.8241929142607,1
-40.7035175879397,-61.80904522613066,62.31337617686493,1
-40.7035175879397,-60.80402010050251,38.546043523305585,1
-40.7035175879397,-59.798994974874375,71.88508449500281,1
-40.7035175879397,-58.79396984924624,-3.698964385402384,1
-40.7035175879397,-57.788944723618094,-68.20929128777648,1
-40.7035175879397,-56.78391959798995,-37.645055507996354,1
-40.7035175879397,-55.77889447236181,-9.636911084480406,1
-40.7035175879397,-54.773869346733676,21.165990694887423,1
-40.7035175879397,-53.76884422110553,17.453059909663253,1
-40.7035175879397,-52.76381909547739,66.63762374436166,1
-40.7035175879397,-51.75879396984925,9.889918620055077,1
-40.7035175879397,-50.75376884422111,-2.229806150517195,1
-40.7035175879397,-49.74874371859297,-8.74059996213784,1
-40.7035175879397,-48.743718592964825,57.69015410892561,1
-40.7035175879397,-47.73869346733669,-15.653040053989713,1
-40.7035175879397,-46.73366834170855,-52.789220332158976,1
-40.7035175879397,-45.72864321608041,-61.15841089008471,1
-40.7035175879397,-44.72361809045226,60.47288611859102,1
-40.7035175879397,-43.718592964824126,42.5913904128929,1
-40.7035175879397,-42.71356783919599,-51.75932897465806,1
-40.7035175879397,-41.708542713567844,21.18502442599426,1
-40.7035175879397,-40.7035175879397,-36.207717505066626,1
-40.7035175879397,-39.69849246231156,-56.80235631232381,1
-40.7035175879397,-38.693467336683426,25.691843943285292,1
-40.7035175879397,-37.68844221105528,-47.472250625960044,1
-40.7035175879397,-36.68341708542714,-3.240098300496232,1
-40.7035175879397,-35.678391959799,51.44188023099087,1
-40.7035175879397,-34.673366834170864,-12.603092063048596,1
-40.7035175879397,-33.66834170854273,-29.77746556798737,1
-40.7035175879397,-32.663316582914575,45.38806965008452,1
-40.7035175879397,-31.65829145728644,-2.8516607064604926,1
-40.7035175879397,-30.6532663316583,-28.85433102252088,1
-40.7035175879397,-29.64824120603015,39.430600211239856,1
-40.7035175879397,-28.643216080402013,-30.874489979682934,1
-40.7035175879397,-27.638190954773876,49.195020761771445,1
-40.7035175879397,-26.63316582914574,19.15296802424279,1
-40.7035175879397,-25.6281407035176,47.340573434986105,1
-40.7035175879397,-24.62311557788945,-16.930640366873636,1
-40.7035175879397,-23.618090452261313,-28.636339732102357,1
-40.7035175879397,-22.613065326633176,-23.36804549800565,1
-40.7035175879397,-21.608040201005025,42.821585378155184,1
-40.7035175879397,-20.603015075376888,-2.3346668019066854,1
-40.7035175879397,-19.59798994974875,-45.055306547885436,1
-40.7035175879397,-18.592964824120614,-16.2843131830328,1
-40.7035175879397,-17.587939698492477,-44.32248473499718,1
-40.7035175879397,-16.582914572864325,28.55174359659953,1
-40.7035175879397,-15.577889447236188,39.323788131085216,1
-40.7035175879397,-14.572864321608051,-9.858147334780277,1
